CustomerKey,FirstName,MiddleName,LastName,Gender,HouseOwnerFlag
16362,Joshua,C,Smith,M,1
16363,Melanie,V,Ramirez,F,1
16364,Shawna,D,Yuan,F,1
16365,Jenna,W,Young,F,1
16366,Isabelle,K,Henderson,F,1
16367,Emily,,Williams,F,1
16368,Lauren,,Williams,F,1
16369,Isabel,,Powell,F,1
16370,Molly,,Gonzalez,F,1
16371,Caleb,S,Diaz,M,1
16372,Vanessa,,Foster,F,1
16373,Sara,E,Cook,F,1
16374,Edward,,Phillips,M,1
16375,Gabriella,,Hernandez,F,1
16376,Maria,D,Wright,F,1
16377,Jordan,F,Adams,F,0
16378,Hailey,,Baker,F,0
16379,Marc,F,Jimenez,M,0
16380,Mariah,,Torres,F,1
16381,Kayla,,Davis,F,1
16382,Jennifer,A,Davis,F,0
16383,Brian,A,Kelly,M,1
16384,Jada,,Reed,F,1
16385,James,L,Perez,M,1
16386,Philip,M,Moyer,M,0
16387,Douglas,,Vance,M,1
16388,Jay,M,Torres,M,1
16389,Arturo,,Shen,M,1
16390,Mario,A,Nath,M,0
16391,Sergio,C,Suri,M,0
16392,Kari,,Raman,F,1
16393,Xavier,,Edwards,M,1
16394,Bryan,C,Bell,M,1
16395,Tara,,Pal,F,0
16396,Keith,W,Rai,M,1
16397,Andy,H,Navarro,M,1
16398,Emmanuel,J,Rana,M,0
16399,Arturo,R,Xu,M,0
16400,Theodore,I,Ramos,M,1
16401,Margaret,,Gao,F,0
16402,Alexander,K,Martin,M,0
16403,Byron,R,Suarez,M,1
16404,Raul,T,Nara,M,1
16405,Adriana,A,Sai,F,1
16406,Dakota,M,Henderson,M,0
16407,Colleen,L,Zhao,F,1
16408,Arthur,D,Madan,M,1
16409,Ebony,J,Moreno,F,1
16410,Joy,,Navarro,F,1
16411,Stanley,,Sanchez,M,1
16412,Leah,,Liang,F,1
16413,Julia,W,Gonzalez,F,0
16414,Kelly,R,Flores,F,1
16415,Andre,R,Patel,M,1
16416,Brian,A,Rivera,M,1
16417,Noah,,Bryant,M,1
16418,Katrina,W,Rai,F,1
16419,Lacey,L,Simpson,F,0
16420,Eddie,L,Alonso,M,1
16421,Natasha,G,Diaz,F,1
16422,Kurt,S,Xu,M,1
16423,Sergio,,Madan,M,1
16424,Brandi,,Diaz,F,0
16425,Lisa,S,Lu,F,1
16426,Jorge,R,Ye,M,1
16427,Kendra,C,Alonso,F,1
16428,Ryan,,Ross,M,1
16429,Jaclyn,,Luo,F,1
16430,Franklin,M,Rai,M,1
16431,Jermaine,,Rodriguez,M,1
16432,John,M,Garcia,M,1
16433,Mathew,G,Dominguez,M,0
16434,Taylor,A,Bailey,F,1
16435,Steven,,Cooper,M,1
16436,Ethan,,Henderson,M,1
16437,Jésus,E,Gutierrez,M,0
16438,Kaitlin,,Arthur,F,0
16439,Dawn,L,Deng,F,1
16440,Jimmy,,Martin,M,1
16441,Jason,,Young,M,0
16442,Luke,P,Gonzalez,M,1
16443,Dawn,C,Gao,F,1
16444,Erika,,Carlson,F,1
16445,Caitlin,,Ward,F,1
16446,Kristine,,Munoz,F,1
16447,Kate,,Becker,F,1
16448,Cheryl,C,Martin,F,1
16449,Casey,,Browning,M,1
16450,Rebekah,P,Gutierrez,F,1
16451,Karl,L,Stone,M,0
16452,Cassie,,Luo,F,0
16453,Mayra,,Chandra,F,0
16454,Marco,,Suri,M,0
16455,Deb,A,Moreno,F,0
16456,Larry,,Navarro,M,0
16457,Kathleen,,Martin,F,0
16458,Michele,,Ruiz,F,0
16459,Carolyn,M,Kapoor,F,0
16460,Jodi,,Xu,F,0
16461,Rosa,,Wu,F,0
16462,Marissa,,Gonzales,F,0
16463,Anna,L,Murphy,F,0
16464,Alan,V,Liu,M,1
16465,Kara,,Goel,F,0
16466,Alisha,I,Kumar,F,0
16467,Ronald,E,Srini,M,1
16468,Orlando,A,Dominguez,M,1
16469,Michele,,Tang,F,1
16470,Wesley,,Guo,M,1
16471,Vanessa,,Hayes,F,0
16472,Olivia,A,Robinson,F,0
16473,Dawn,,Andersen,F,0
16474,Jay,,Serrano,M,0
16475,Kurt,L,Anand,M,0
16476,Shawn,J,Xie,M,0
16477,Anna,E,Gonzales,F,0
16478,Adrian,L,Gray,M,0
16479,Victoria,H,Brooks,F,1
16480,Alan,,Zhou,M,1
16481,Madison,J,Bryant,F,1
16482,Tabitha,E,Arthur,F,0
16483,Warren,S,Jai,M,1
16484,Dustin,A,Lal,M,0
16485,Ian,A,Foster,M,1
16486,Rachael,R,Madan,F,0
16487,Brianna,K,Griffin,F,1
16488,Joel,C,Rodriguez,M,1
16489,Frederick,J,Garcia,M,1
16490,Megan,G,Robinson,F,1
16491,Christian,J,Garcia,M,1
16492,Theodore,M,Sanz,M,0
16493,Brenda,L,Fernandez,F,1
16494,Jordyn,,Simmons,F,0
16495,Monique,,Ramos,F,0
16496,Dawn,R,Tang,F,1
16497,Julia,P,Peterson,F,1
16498,Hunter,,Jones,M,1
16499,Danielle,,Kelly,F,1
16500,Chloe,,Perry,F,0
16501,Vanessa,V,Wood,F,1
16502,Jackson,M,Parker,M,1
16503,Christian,,Anderson,M,1
16504,Justin,,Russell,M,0
16505,Erin,,Gray,F,1
16506,Catherine,L,Murphy,F,1
16507,Tracy,B,Nath,F,1
16508,Brent,,Zhu,M,1
16509,Veronica,,Sai,F,1
16510,Brad,G,Nara,M,1
16511,Joe,G,Raman,M,1
16512,Ricardo,,Sharma,M,1
16513,Ronnie,,Wagner,M,1
16514,Manuel,A,Fernandez,M,1
16515,Troy,,Sai,M,0
16516,Melvin,,She,M,1
16517,Katrina,M,Raji,F,1
16518,Krystal,,Holt,F,0
16519,Yolanda,,Chander,F,0
16520,Misty,,Raji,F,1
16521,Tonya,L,She,F,0
16522,Casey,,Pal,F,1
16523,Sandra,C,Huang,F,1
16524,Damien,,Huang,M,1
16525,Martha,,Liang,F,0
16526,Arthur,L,Perez,M,1
16527,Cory,O,Arun,M,1
16528,Dominique,,Garcia,F,1
16529,Jonathon,R,Gutierrez,M,1
16530,Priscilla,,Chander,F,1
16531,Lacey,C,Gao,F,1
16532,Tommy,,Sharma,M,0
16533,Kristen,,Cai,F,1
16534,Claudia,,Holt,F,1
16535,Colin,F,Chen,M,0
16536,Meghan,A,Jimenez,F,0
16537,Arthur,,Dominguez,M,0
16538,Stacey,,Liang,F,0
16539,Christy,,Li,F,0
16540,Theodore,L,Browning,M,1
16541,Micah,A,Hu,M,0
16542,Jésus,L,Ortega,M,1
16543,Jenny,,McDonald,F,1
16544,Eduardo,M,Morgan,M,1
16545,Alicia,,Pal,F,1
16546,Terrance,B,Jordan,M,1
16547,Jake,L,Yang,M,1
16548,Darren,,Rubio,M,1
16549,Linda,A,Moreno,F,1
16550,Frederick,,Madan,M,1
16551,Christy,M,Shan,F,1
16552,Joe,S,Sanchez,M,1
16553,Gabriella,J,Roberts,F,1
16554,Casey,C,Chander,F,1
16555,Mathew,,Vazquez,M,1
16556,Angelica,,Butler,F,0
16557,Derek,,Chander,M,1
16558,Preston,,Sara,M,0
16559,Candace,G,Martinez,F,1
16560,Kelvin,E,Sun,M,1
16561,Kurt,,Yuan,M,1
16562,Colleen,L,Zhang,F,1
16563,Mackenzie,,Baker,F,1
16564,Susan,L,Wu,F,1
16565,Corey,E,Anand,M,1
16566,Ashlee,C,Shen,F,1
16567,Erick,A,Lopez,M,1
16568,Caroline,,Coleman,F,1
16569,Colleen,H,Li,F,1
16570,Julie,G,She,F,1
16571,Audrey,,Torres,F,1
16572,Jon,D,Xu,M,1
16573,Ruben,,Dominguez,M,0
16574,Joe,E,Gomez,M,0
16575,Veronica,G,Vance,F,0
16576,Corey,D,Beck,M,1
16577,Leah,E,Chen,F,0
16578,Stefanie,,Weber,F,1
16579,Zachary,L,Davis,M,1
16580,Dawn,C,Chen,F,0
16581,Kenneth,,Becker,M,1
16582,Frank,M,Torres,M,1
16583,Justin,A,Martinez,M,1
16584,Devin,,Gray,M,0
16585,Vincent,F,Sun,M,1
16586,Leonard,,Chander,M,1
16587,Zachary,,Martinez,M,1
16588,Andre,,Martinez,M,1
16589,Martin,,Suri,M,1
16590,Shawn,C,Deng,M,1
16591,Clarence,,He,M,1
16592,Jacquelyn,R,Gomez,F,1
16593,Suzanne,,He,F,0
16594,Andrew,C,Jones,M,0
16595,Cameron,L,Anderson,M,1
16596,Gabrielle,B,Carter,F,1
16597,Kelli,L,Xu,F,1
16598,Kate,,Rai,F,0
16599,Ramón,S,Cai,M,1
16600,Janet,V,Suarez,F,1
16601,Tabitha,Y,Rana,F,0
16602,Jill,A,Travers,F,1
16603,Scott,,Seely,F,1
16604,Roy,M,Serrano,M,0
16605,Toni,,Randall,F,1
16606,Ricky,F,Blanco,M,1
16607,Logan,,Gonzales,M,1
16608,Ricky,C,Martin,M,1
16609,Gary,E,Jimenez,M,0
16610,Sydney,,Clark,F,0
16611,Dylan,E,Rodriguez,M,0
16612,Ebony,E,Ashe,F,0
16613,Cassie,S,Sutton,F,1
16614,Alison,A,Shen,F,1
16615,Kaitlin,L,Patel,F,0
16616,Kelvin,L,Liang,M,0
16617,Alvin,M,Xie,M,1
16618,Cassandra,M,Subram,F,1
16619,Whitney,,Perez,F,0
16620,Cameron,M,Thompson,M,1
16621,Birgit,,Seidel,F,0
16622,Byron,,Navarro,M,1
16623,Andres,L,Lal,M,1
16624,Albert,R,Alvarez,M,0
16625,Grant,C,Deng,M,0
16626,Nathaniel,E,Morgan,M,1
16627,Claudia,R,Chen,F,1
16628,Francisco,,Prasad,M,0
16629,Rosa,G,Zheng,F,1
16630,Jaime,L,Sutton,M,1
16631,Haley,J,Ward,F,1
16632,Ruben,,Romero,M,1
16633,Kelli,E,Becker,F,1
16634,Jenny,A,Hu,F,1
16635,Erick,,Suri,M,1
16636,Danny,V,Gomez,M,1
16637,Evan,,King,M,1
16638,Dennis,M,Ye,M,1
16639,Renee,E,Romero,F,1
16640,Colin,M,Lal,M,0
16641,Julia,I,Bailey,F,1
16642,Mason,L,Mitchell,M,0
16643,Fernando,,Wilson,M,0
16644,Leonard,C,Goel,M,1
16645,Chelsea,,Subram,F,1
16646,Xavier,C,Collins,M,1
16647,Anna,,Alexander,F,1
16648,Rachel,,Coleman,F,1
16649,Makayla,,Stewart,F,1
16650,Kaitlyn,J,Green,F,1
16651,Abigail,,Martinez,F,1
16652,Nicole,R,Richardson,F,1
16653,Isabella,,Phillips,F,1
16654,Heather,,Zhang,F,1
16655,Destiny,M,Taylor,F,1
16656,Ronnie,,Zhang,M,0
16657,Alvin,E,She,M,0
16658,Ashlee,E,Raje,F,1
16659,Emily,,Jones,F,1
16660,Lee,M,Blanco,M,0
16661,Shane,,Raman,M,1
16662,Stacey,,Gao,F,0
16663,Rosa,A,Lu,F,0
16664,Sophia,,Nelson,F,1
16665,Linda,,Suarez,F,0
16666,Taylor,,Torres,F,0
16667,Allison,,Sanchez,F,1
16668,Levi,,Malhotra,M,0
16669,Benjamin,,Martinez,M,1
16670,Sarah,,White,F,0
16671,Megan,C,Wood,F,1
16672,Nicole,A,Martinez,F,1
16673,Curtis,O,Guo,M,0
16674,Ricardo,,Yuan,M,1
16675,Kristi,W,Arthur,F,0
16676,Amanda,,Perry,F,1
16677,Jack,S,Hughes,M,1
16678,Ian,,Ramirez,M,1
16679,Amber,E,Carter,F,0
16680,Carlos,,Edwards,M,0
16681,Louis,A,Chande,M,1
16682,Kristy,,Ramos,F,1
16683,Christy,,Rai,F,1
16684,Joel,,Perez,M,1
16685,Robin,,Dominguez,F,1
16686,Kristine,,Alonso,F,1
16687,Lawrence,C,Romero,M,0
16688,Tabitha,L,Gomez,F,0
16689,Rafael,J,Shen,M,1
16690,Aimee,,Wu,F,1
16691,Paula,B,Romero,F,0
16692,Jay,,Diaz,M,1
16693,Ethan,G,Coleman,M,1
16694,Mandy,L,Sun,F,1
16695,Dwayne,,Serrano,M,1
16696,Claudia,M,Zeng,F,0
16697,Wyatt,,Henderson,M,1
16698,Mallory,P,Gill,F,0
16699,Dominic,J,Kapoor,M,1
16700,Billy,L,Gill,M,0
16701,Laura,,Zheng,F,0
16702,Patricia,T,Raman,F,1
16703,Denise,,Sanchez,F,1
16704,Karla,K,Chavez,F,1
16705,Jacqueline,,Wood,F,0
16706,Jenny,W,Shan,F,1
16707,Derrick,,Serrano,M,1
16708,Kellie,,Sanz,F,0
16709,Roy,A,Alvarez,M,0
16710,Carla,,Arthur,F,1
16711,Jorge,,Zhao,M,1
16712,Suzanne,K,Lu,F,0
16713,Tony,L,Nara,M,1
16714,Dalton,,Nicholls,M,1
16715,Katelyn,C,Ramirez,F,1
16716,Jose,,Henderson,M,0
16717,Masaki,,Umeda,F,1
16718,Gavin,T,Stone,M,1
16719,Trevor,,Russell,M,1
16720,Morgan,C,Perry,F,1
16721,Xavier,,Sanders,M,0
16722,Sean,L,Gray,M,1
16723,Barbara,,Zhao,F,1
16724,Gabriel,W,Yang,M,0
16725,Jacob,,Williams,M,1
16726,Miguel,,Wood,M,1
16727,Charles,,Johnston,M,0
16728,Cole,D,Morris,M,1
16729,Tommy,,Nara,M,0
16730,Mariah,C,Long,F,0
16731,Nicole,,White,F,0
16732,Natalie,,Flores,F,0
16733,Douglas,M,Srini,M,1
16734,Emma,,Martinez,F,1
16735,Melissa,,Hayes,F,0
16736,Kelly,,Alexander,F,0
16737,Steven,,Selikoff,F,1
16738,Ramon,B,Lu,M,0
16739,Cory,,Weber,M,1
16740,Elijah,,Li,M,0
16741,Alan,,Xu,M,0
16742,Mitchell,R,Pal,M,0
16743,Ariana,,Stewart,F,1
16744,Lacey,,Guo,F,1
16745,Krista,J,Moreno,F,0
16746,Brianna,W,Peterson,F,0
16747,Alexander,S,Davis,M,0
16748,Patrick,J,Peterson,M,1
16749,Aaron,,Coleman,M,1
16750,Seth,,Sanders,M,1
16751,Aaron,C,Scott,M,1
16752,Mason,,Wright,M,1
16753,Rachel,,Harris,F,1
16754,Alex,M,Bell,M,1
16755,Olivia,,James,F,1
16756,Richard,,Allen,M,0
16757,Mackenzie,A,Cox,F,1
16758,Justin,E,Perry,M,1
16759,Jasmine,B,Bell,F,0
16760,Sydney,,Alexander,F,0
16761,Angel,A,Ward,M,1
16762,Franklin,,Ferrier,M,1
16763,Juan,R,Suarez,M,1
16764,Thomas,,Davis,M,1
16765,Dalton,R,White,M,1
16766,Summer,G,Arun,F,1
16767,Rafael,M,Liu,M,1
16768,Eduardo,R,Barnes,M,1
16769,Tyler,J,Walker,M,1
16770,Charles,,Rogers,M,1
16771,Ian,,Walker,M,1
16772,Morgan,S,Parker,F,1
16773,David,E,Lal,M,1
16774,Eduardo,R,Perry,M,1
16775,Sarah,L,Russell,F,1
16776,Dalton,,Lewis,M,1
16777,Cameron,J,Simmons,M,1
16778,Blake,G,Hayes,M,1
16779,Morgan,A,Watson,F,1
16780,Carlos,,Bailey,M,1
16781,Dylan,,Chen,M,1
16782,Lucas,,Clark,M,1
16783,Grace,R,Barnes,F,1
16784,Chloe,,Long,F,1
16785,Christian,R,Lee,M,1
16786,Lucas,A,Reed,M,1
16787,Nicole,J,Jackson,F,1
16788,Ronnie,J,Gao,M,1
16789,Jennifer,R,Harris,F,1
16790,Hunter,A,Lopez,M,1
16791,Leonard,F,Yuan,M,1
16792,Maria,,Torres,F,1
16793,Savannah,F,Hernandez,F,1
16794,Taylor,,Cook,F,1
16795,Regina,J,Garcia,F,1
16796,Kaitlyn,F,Martin,F,1
16797,Evan,V,Reed,M,0
16798,Latasha,,Martin,F,1
16799,Stephanie,,Gonzales,F,1
16800,Jordan,M,Roberts,F,1
16801,Jasmine,,Henderson,F,1
16802,Lucas,,Allen,M,1
16803,Marcus,L,Peterson,M,0
16804,Adam,W,Zhang,M,1
16805,Fernando,H,Allen,M,1
16806,Louis,,Zhao,M,1
16807,Virginia,J,Suri,F,1
16808,Jessica,R,Long,F,0
16809,Bailey,A,Sanders,F,1
16810,Michael,E,Rodriguez,M,0
16811,Luis,R,Zhang,M,1
16812,Alexa,,Richardson,F,1
16813,Carson,,Diaz,M,1
16814,Isabella,D,Collins,F,1
16815,Jacob,,Brown,M,1
16816,Julia,R,Miller,F,1
16817,Evan,,Peterson,M,1
16818,Gabrielle,,Reed,F,1
16819,Dalton,,Cox,M,1
16820,Isabella,,Gray,F,1
16821,Mary,,Carter,F,0
16822,Marshall,,Lin,M,0
16823,Stacy,,Ruiz,F,0
16824,Randall,J,Munoz,M,1
16825,Susan,,Zeng,F,1
16826,Roberto,A,Vazquez,M,1
16827,Jeffery,C,Chen,M,1
16828,Logan,R,Mitchell,M,1
16829,Wayne,C,Lal,M,1
16830,Alexandra,M,Hall,F,1
16831,Theodore,T,Vazquez,M,1
16832,Isaiah,J,Parker,M,1
16833,Richard,L,Cooper,M,1
16834,Morgan,J,Peterson,F,1
16835,Noah,,Nelson,M,1
16836,David,,Thomas,M,1
16837,Elizabeth,K,Jackson,F,1
16838,Jonathan,R,Griffin,M,0
16839,Julia,F,Ross,F,1
16840,Xavier,,Torres,M,1
16841,James,E,Turner,M,1
16842,Jenny,R,Yang,F,1
16843,Jimmy,,Ramos,M,0
16844,Emma,C,Robinson,F,1
16845,Andrea,M,Adams,F,0
16846,James,G,Phillips,M,1
16847,Eduardo,,Hall,M,1
16848,Jessica,,Thomas,F,0
16849,Jonathan,,Collins,M,1
16850,Jessica,,Jenkins,F,0
16851,Kevin,L,Hayes,M,1
16852,Kate,,She,F,1
16853,Christina,A,Bailey,F,1
16854,Seth,L,Adams,M,1
16855,Evelyn,,Srini,F,1
16856,Erin,,Rivera,F,1
16857,Lawrence,C,Munoz,M,1
16858,Jan,,Lopez,F,1
16859,Jack,E,Kumar,M,1
16860,Haley,M,Rogers,F,1
16861,Luis,,Sharma,M,0
16862,Timothy,A,Nelson,M,1
16863,Kaitlyn,W,Clark,F,1
16864,Grace,,Ramirez,F,1
16865,Jordyn,,Diaz,F,1
16866,Alexandra,G,Parker,F,1
16867,Katelyn,,King,F,0
16868,Xavier,A,Jackson,M,0
16869,Vanessa,B,Patterson,F,1
16870,Andrea,M,Morgan,F,0
16871,Anna,A,Clark,F,1
16872,Samuel,A,Taylor,M,1
16873,Damien,A,Deng,M,0
16874,Leslie,E,Munoz,F,1
16875,Samantha,A,Diaz,F,1
16876,Jackson,,Sharma,M,0
16877,Katelyn,W,Adams,F,1
16878,Devin,,Young,M,1
16879,Morgan,D,Taylor,F,1
16880,Edgar,M,Patel,M,1
16881,Ruben,A,Alonso,M,1
16882,Robert,G,Young,M,1
16883,Tyler,A,Davis,M,1
16884,Richard,J,Miller,M,0
16885,Garrett,D,Cook,M,0
16886,Aidan,,Flores,M,1
16887,Cody,L,Rivera,M,1
16888,Arianna,A,Hughes,F,1
16889,Daniel,R,Rodriguez,M,1
16890,Timothy,,Reed,M,1
16891,Natalie,,Gonzales,F,1
16892,Rebecca,,Evans,F,1
16893,Isaac,M,Howard,M,1
16894,Abigail,,Walker,F,1
16895,Chloe,,Gonzales,F,0
16896,Natalie,,Perez,F,0
16897,Lauren,A,Torres,F,1
16898,Angel,W,Reed,M,0
16899,Whitney,C,Sanchez,F,0
16900,Miguel,R,Jones,M,1
16901,Ricky,,Munoz,M,1
16902,Shawn,J,She,M,1
16903,Ian,P,Wright,M,1
16904,Arianna,G,Bailey,F,1
16905,Janet,R,Stewart,F,1
16906,Brittany,,Flores,F,1
16907,Sarah,J,Hall,F,1
16908,Kristi,C,Patel,F,1
16909,Chloe,M,Walker,F,1
16910,Ryan,J,Diaz,M,1
16911,Caleb,,Patterson,M,1
16912,Dalton,A,Patterson,M,0
16913,Marcus,,Flores,M,1
16914,Alexandra,K,Campbell,F,1
16915,Mason,,Phillips,M,1
16916,Cheryl,M,Dominguez,F,0
16917,Brett,B,Subram,M,1
16918,Alexandria,L,Cox,F,1
16919,Kaitlin,,Sullivan,F,0
16920,Eduardo,,Stewart,M,0
16921,Edwin,,Jai,M,1
16922,Emma,F,Jackson,F,1
16923,Connor,M,Gonzales,M,1
16924,Julia,A,Price,F,0
16925,Spencer,W,Patterson,M,0
16926,Rodney,,Sanz,M,1
16927,Rebekah,A,Gonzalez,F,1
16928,Bryan,M,Stewart,M,1
16929,Savannah,E,Scott,F,0
16930,Kristen,,Zhao,F,1
16931,Dalton,J,Lee,M,1
16932,Adam,M,King,M,1
16933,Donald,B,Arun,M,1
16934,Michele,,Vazquez,F,1
16935,Bruce,R,Perez,M,1
16936,Alice,J.,Serventi,F,1
16937,Craig,,Rubio,M,1
16938,Abigail,M,Williams,F,1
16939,Bailey,,Evans,F,1
16940,Jenny,J,Zeng,F,1
16941,Amy,,Yang,F,1
16942,Kaitlyn,L,Bennett,F,1
16943,Veronica,R,Garcia,F,1
16944,Alejandro,E,Raji,M,1
16945,Brianna,C,Kelly,F,1
16946,Teresa,L,Diaz,F,1
16947,Savannah,K,Stewart,F,1
16948,Emma,,Lee,F,1
16949,Luis,,Flores,M,1
16950,Connor,,Edwards,M,1
16951,Cassidy,A,Bennett,F,1
16952,Thomas,A,Martin,M,1
16953,Paige,,Ward,F,1
16954,Fernando,,Davis,M,1
16955,Nathaniel,,Bradley,M,1
16956,Austin,J,Flores,M,1
16957,Seth,E,Wilson,M,1
16958,Pedro,E,Torres,M,1
16959,Carson,L,Foster,M,1
16960,Paige,,Gray,F,1
16961,Faith,,Perry,F,1
16962,Zachary,,Coleman,M,1
16963,Faith,S,Hughes,F,1
16964,Gavin,,Wood,M,1
16965,Kristi,D,Romero,F,0
16966,Amanda,S,Diaz,F,0
16967,Noah,,Hernandez,M,1
16968,Ian,,Griffin,M,1
16969,Jackson,,Turner,M,1
16970,Katherine,,Foster,F,1
16971,Alexia,L,Bryant,F,0
16972,Lucas,,Hernandez,M,1
16973,Katherine,,Collins,F,1
16974,Paige,,Rivera,F,1
16975,Benjamin,,Lee,M,1
16976,Sandra,A,Xu,F,0
16977,Noah,B,Adams,M,1
16978,Jeremy,,Rivera,M,1
16979,Kaitlyn,J,Rogers,F,1
16980,Jill,,Moore,F,1
16981,Hunter,,Simmons,M,1
16982,Jillian,,Lopez,F,1
16983,Gabriel,L,Collins,M,1
16984,Rodney,I,Moreno,M,1
16985,Adam,,Li,M,1
16986,Sara,A,Adams,F,1
16987,Miguel,D,Clark,M,1
16988,Brian,R,Bailey,M,0
16989,Emma,,Richardson,F,1
16990,Zachary,,Griffin,M,1
16991,Brianna,C,Henderson,F,1
16992,Lucas,,Watson,M,1
16993,Russell,A,Rai,M,1
16994,Deanna,E,Torres,F,1
16995,Taylor,J,Hall,F,1
16996,Destiny,M,Walker,F,1
16997,Natalie,,Allen,F,0
16998,Jennifer,D,Lopez,F,0
16999,Chloe,M,Kelly,F,0
17000,Miranda,M,Henderson,F,1
17001,Ashley,F,Moore,F,0
17002,Dylan,,Martin,M,1
17003,Joanna,M,Dominguez,F,0
17004,Krista,L,Torres,F,1
17005,Priscilla,R,Anand,F,1
17006,Hunter,J,Williams,M,1
17007,Samuel,,Hayes,M,0
17008,Connor,,Turner,M,0
17009,Wyatt,,Butler,M,1
17010,Brianna,,James,F,1
17011,Sara,K,Hill,F,1
17012,Joan,,Collins,F,1
17013,Gabriella,L,Mitchell,F,0
17014,Michael,,Harris,M,1
17015,Kelly,,Patterson,F,1
17016,Hailey,R,Hughes,F,0
17017,Jeremiah,,Jones,M,1
17018,Mandy,,Guo,F,1
17019,Andrea,C,Hall,F,1
17020,Ashley,J,Bryant,F,1
17021,Nicole,,Reed,F,1
17022,Karen,,Morgan,F,1
17023,Jeremiah,B,Harris,M,1
17024,Jacqueline,C,Diaz,F,1
17025,Ryan,,Taylor,M,0
17026,Jordan,,Li,M,0
17027,Brianna,,Taylor,F,0
17028,Grace,A,Richardson,F,1
17029,Suzanne,E,Xu,F,1
17030,Emily,,Russell,F,1
17031,Grace,L,Thomas,F,1
17032,Alexandria,,Flores,F,1
17033,Carson,,Long,M,1
17034,Lauren,,Clark,F,1
17035,Jordan,,Flores,M,1
17036,Savannah,J,Perez,F,0
17037,Kenneth,W,Nath,M,1
17038,Ernest,,Wang,M,1
17039,Ariana,,Watson,F,1
17040,Adam,,Henderson,M,1
17041,Connor,,Perry,M,1
17042,Tyler,L,Jackson,M,1
17043,Isabella,K,Bennett,F,1
17044,Ana,,Hayes,F,1
17045,Derek,,Goel,M,1
17046,Preston,D,Sai,M,1
17047,Kendra,,Rubio,F,1
17048,Natasha,,Gutierrez,F,1
17049,Krystal,,Lu,F,0
17050,Cristina,C,Xie,F,1
17051,Jessie,J,Ortega,F,1
17052,Rafael,J,Nara,M,1
17053,Deanna,H,Raman,F,1
17054,Shawn,,Raje,M,1
17055,Willie,,She,M,1
17056,Shaun,H,Lal,M,1
17057,Tasha,T,Raji,F,1
17058,Destiny,,Lee,F,1
17059,Louis,J,Chen,M,1
17060,Gerald,J,Sanz,M,1
17061,Brandi,,Alonso,F,1
17062,Christy,,Lu,F,1
17063,Jaclyn,M,Wang,F,1
17064,Stephanie,,Gray,F,1
17065,Cedric,R,Chen,M,1
17066,Lori,,Serrano,F,1
17067,Adrienne,L,Alvarez,F,1
17068,Thomas,,Smith,M,0
17069,Christy,,Zheng,F,0
17070,Margaret,H,Huang,F,1
17071,Tammy,K,Raji,F,1
17072,Kaitlin,M,Kapoor,F,1
17073,Jonathon,N,Carlson,M,1
17074,Ruben,M,Malhotra,M,1
17075,Aimee,,Guo,F,1
17076,Neil,L,Serrano,M,1
17077,Ronald,M,Raman,M,0
17078,Jenny,J,Zhu,F,0
17079,Tracy,K,Rai,F,0
17080,Katelyn,W,Peterson,F,1
17081,Jennifer,J,Murphy,F,0
17082,Morgan,W,Smith,F,0
17083,Priscilla,N,Raje,F,1
17084,Byron,G,Serrano,M,0
17085,Edwin,A,Deng,M,1
17086,Xavier,,Anderson,M,0
17087,Jésus,,Dominguez,M,0
17088,Wayne,V,Yuan,M,1
17089,Crystal,C,Zhu,F,0
17090,Leslie,,Alvarez,F,0
17091,Tammy,L,Patel,F,0
17092,Devon,,Beck,M,1
17093,Seth,,Sanchez,M,1
17094,Julio,E,Dominguez,M,1
17095,Logan,D,Garcia,M,0
17096,Samantha,S,Bennett,F,0
17097,Deanna,D,Kapoor,F,0
17098,Willie,,Shan,M,0
17099,Joel,A,Fernandez,M,0
17100,Vincent,M,Wang,M,1
17101,Shannon,L,Gutierrez,M,1
17102,Andres,B,Goel,M,1
17103,Franklin,D,Xu,M,1
17104,Clifford,,Rodriguez,M,1
17105,Madison,,Walker,F,0
17106,Gina,,Jiménez,F,0
17107,Priscilla,L,Yuan,F,0
17108,Susan,,Xu,F,0
17109,Sydney,L,Wilson,F,0
17110,Meredith,,Garcia,F,1
17111,Jenny,B,Chande,F,0
17112,Janet,P,Jimenez,F,0
17113,Clarence,,Pal,M,1
17114,Jarrod,S,Mehta,M,1
17115,Karen,E,Xu,F,0
17116,Alison,J,Nath,F,1
17117,Lydia,,Prasad,F,0
17118,Sara,,Blue,F,1
17119,Isabella,,Harris,F,1
17120,Michele,E,Raje,F,1
17121,Lucas,,Bryant,M,1
17122,Gabrielle,,Gonzalez,F,1
17123,Pedro,,Romero,M,1
17124,Kaitlin,,Madan,F,1
17125,Paige,H,Rogers,F,0
17126,Natalie,,Perry,F,0
17127,Makayla,A,Gray,F,1
17128,Fernando,,Alexander,M,1
17129,Gabrielle,F,Powell,F,1
17130,Janet,M,Turner,F,1
17131,Lauren,E,Henderson,F,1
17132,Isabella,R,James,F,1
17133,Lucas,A,Kelly,M,1
17134,Tabitha,I,Mehta,F,0
17135,Richard,P,Edwards,M,1
17136,Glenn,L,Ye,M,1
17137,Jason,,Washington,M,1
17138,Melanie,,Jenkins,F,1
17139,Jade,,Rivera,F,1
17140,Sean,R,Peterson,M,1
